Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Tenure,Distance call,Campaign,age group
3131-NWVFJ,Female,56,Yes,No,0,Yes,14,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.55,294.5,266.42,560.92,3,2 years,Yes,No,Young_adult
8095-WANWK,Female,46,No,No,0,No,10,Offer D,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.25,428.7,35.5,419.3,5,1 year,Yes,Yes,Young_adult
2560-QTSBS,Female,26,Yes,Yes,2,Yes,72,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,23.3,1623.15,1306.08,2929.23,5,4 years+,Yes,No,Under_30
8821-KVZKQ,Female,52,Yes,Yes,2,Yes,70,Offer A,No,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.4,4113.15,0.0,4080.62,5,4 years+,No,Yes,Young_adult
0608-JDVEC,Male,55,Yes,No,0,Yes,50,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8,1013.2,93.5,1106.7,4,4 years+,Yes,Yes,Young_adult
6537-OTKMY,Male,52,No,No,0,No,15,Offer D,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,50.75,688.2,0.0,655.65,5,2 years,No,Yes,Young_adult
3090-QFUVD,Female,48,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,20.3,4.09,24.39,5,1 year,Yes,No,Young_adult
3521-MNKLV,Male,25,No,No,0,No,24,None,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.7,1167.8,928.32,2096.12,5,2 years,Yes,No,Under_30
2831-EBWRN,Male,46,No,No,0,No,4,Offer E,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.9,199.75,135.72,335.47,3,1 year,Yes,Yes,Young_adult
4080-OGPJL,Female,53,No,No,0,No,8,Offer E,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,71.15,563.65,385.12,948.77,1,1 year,Yes,Yes,Young_adult
8198-RKSZG,Female,43,Yes,Yes,3,Yes,14,Offer D,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,80.45,1137.05,136.78,1273.83,3,2 years,Yes,Yes,Young_adult
3754-DXMRT,Male,78,No,No,0,No,2,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.15,92.65,87.32,179.97,2,1 year,Yes,No,Senioir_citizen
9938-TKDGL,Male,38,Yes,Yes,3,Yes,68,Offer A,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.55,6668.0,2635.0,9303.0,3,4 years+,Yes,Yes,Young_adult
5655-JSMZM,Male,66,No,No,0,No,49,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,4718.25,1585.64,6303.89,2,4 years+,Yes,Yes,Senioir_citizen
0308-IVGOK,Female,23,No,No,0,No,11,None,No,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,40.4,422.6,0.0,422.6,5,1 year,No,No,Under_30
5338-YHWYT,Male,45,No,Yes,1,No,37,None,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,61.45,2302.35,1849.63,4213.19,3,4 years+,Yes,No,Young_adult
0930-EHUZA,Female,33,No,No,0,No,36,None,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,76.35,2606.35,1615.32,4221.67,5,3 years,Yes,No,Young_adult
1492-QGCLU,Male,51,Yes,Yes,2,Yes,53,None,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.7,4616.1,1422.52,6038.62,5,4 years+,Yes,No,Young_adult
7854-FOKSF,Male,54,No,No,0,No,1,Offer E,No,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.9,35.9,0.0,35.9,1,1 year,No,Yes,Young_adult
3796-ENZGF,Male,52,Yes,No,0,Yes,63,None,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,67.25,4234.15,3032.82,7416.97,4,4 years+,Yes,No,Young_adult
3847-BAERP,Female,27,No,No,0,No,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.9,247.0,123.9,370.9,5,1 year,Yes,No,Under_30
2085-JVGAD,Male,56,Yes,No,0,Yes,37,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.35,697.65,79.55,732.13,4,4 years+,Yes,No,Young_adult
4686-GEFRM,Male,23,Yes,No,0,Yes,70,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.7,6858.9,3166.8,10025.7,3,4 years+,Yes,Yes,Under_30
5977-CKHON,Female,59,Yes,Yes,3,Yes,43,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,4039.0,1182.07,5221.07,3,4 years+,Yes,Yes,Young_adult
3205-MXZRA,Male,47,No,No,0,No,26,Offer C,Yes,No,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,59.45,1507.0,84.76,1591.76,4,3 years,Yes,Yes,Young_adult
2260-USTRB,Female,75,No,No,0,No,2,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,115.95,19.1,135.05,1,1 year,Yes,No,Senioir_citizen
5442-BHQNG,Female,32,No,No,0,No,2,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.35,139.25,89.54,228.79,5,1 year,Yes,No,Young_adult
9065-ZCPQX,Male,24,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.85,5763.15,2851.92,8615.07,3,4 years+,Yes,Yes,Under_30
1436-ZMJAN,Female,62,Yes,No,0,Yes,10,Offer D,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,67.8,653.15,370.8,1023.95,5,1 year,Yes,Yes,Young_adult
1591-NFNLQ,Male,38,No,No,0,No,51,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.0,4242.35,286.62,4528.97,3,4 years+,Yes,No,Young_adult
7459-RRWQZ,Female,51,No,No,0,No,15,Offer D,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,994.55,713.55,1708.1,1,2 years,Yes,Yes,Young_adult
4299-SIMNS,Male,43,No,No,0,No,9,Offer E,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.15,784.45,309.06,1143.51,4,1 year,Yes,Yes,Young_adult
5277-ZLOOR,Female,78,No,No,0,No,2,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,187.45,10.98,198.43,3,1 year,Yes,Yes,Senioir_citizen
1767-TGTKO,Female,30,Yes,Yes,2,No,8,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.45,411.75,40.72,452.47,4,1 year,Yes,Yes,Young_adult
0319-QZTCO,Female,25,Yes,Yes,2,Yes,3,Offer E,Yes,No,Yes,DSL,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,58.7,168.6,34.41,203.01,3,1 year,Yes,Yes,Under_30
5318-YKDPV,Male,62,Yes,No,0,Yes,43,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.15,3566.6,1766.44,5333.04,3,4 years+,Yes,No,Young_adult
4495-LHSSK,Female,25,No,Yes,2,No,18,Offer D,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,57.65,992.7,315.18,1307.88,3,2 years,Yes,Yes,Under_30
0516-WJVXC,Female,21,No,No,0,No,5,None,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.2,308.25,18.05,326.3,1,1 year,Yes,No,Under_30
7245-JMTTQ,Female,19,No,No,0,No,51,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.5,5703.25,2233.29,7936.54,4,4 years+,Yes,Yes,Under_30
1120-BMWUB,Female,36,No,No,0,No,16,Offer D,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,53.9,834.15,109.76,983.91,3,2 years,Yes,Yes,Young_adult
8631-NBHFZ,Male,71,Yes,No,0,Yes,66,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,79.4,5154.6,1981.98,7286.58,1,4 years+,Yes,No,Senioir_citizen
7162-WPHPM,Male,44,Yes,Yes,3,Yes,58,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,71.6,4230.25,2353.06,6537.77,4,4 years+,Yes,No,Young_adult
1064-FBXNK,Male,55,Yes,Yes,1,Yes,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.85,19.85,47.46,67.31,3,1 year,Yes,No,Young_adult
3363-EWLGO,Female,33,No,No,0,No,5,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,109.6,174.0,283.6,3,1 year,Yes,No,Young_adult
0877-SDMBN,Female,20,No,No,0,No,54,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5639.05,2347.38,7986.43,3,4 years+,Yes,No,Under_30
5380-XPJNZ,Female,22,No,No,0,No,38,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,678.2,1544.32,2222.52,3,4 years+,Yes,No,Under_30
5774-QPLTF,Male,40,Yes,Yes,2,Yes,50,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.35,938.95,1349.0,2287.95,5,4 years+,Yes,No,Young_adult
2739-CACDQ,Female,79,No,No,0,No,17,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,82.65,1470.05,18.02,1488.07,4,2 years,Yes,Yes,Senioir_citizen
3858-VOBET,Male,48,No,No,0,No,23,None,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1710.45,662.4,2372.85,3,2 years,Yes,No,Young_adult
7432-FFVAR,Female,23,Yes,Yes,3,Yes,46,Offer B,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,90.95,4236.6,287.96,4574.56,5,4 years+,Yes,Yes,Under_30
3642-GKTCT,Female,58,No,No,0,No,61,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.1,6993.65,338.55,7332.2,4,4 years+,Yes,Yes,Young_adult
4402-FTBXC,Male,55,No,No,0,No,54,None,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.8,4667.0,1467.18,6134.18,3,4 years+,Yes,No,Young_adult
4570-QHXHL,Female,48,No,No,0,No,9,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.75,405.7,366.57,766.37,3,1 year,Yes,No,Young_adult
4376-KFVRS,Male,52,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.05,8468.2,2214.0,10682.2,3,4 years+,Yes,Yes,Young_adult
9689-PTNPG,Male,42,No,No,0,No,2,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.25,144.55,78.06,232.61,1,1 year,Yes,Yes,Young_adult
9462-MJUAW,Male,60,No,No,0,No,4,None,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.4,206.6,121.76,328.36,1,1 year,Yes,No,Young_adult
3170-GWYKC,Female,30,No,No,0,No,60,None,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,6236.75,1372.8,7609.55,4,4 years+,Yes,No,Young_adult
7089-RKVSZ,Male,43,Yes,No,0,Yes,8,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,24.4,203.95,185.44,389.39,5,1 year,Yes,No,Young_adult
7167-PCEYD,Male,31,No,No,0,No,67,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1311.3,316.24,1627.54,3,4 years+,Yes,No,Young_adult
8946-BFWSG,Male,19,Yes,Yes,3,Yes,63,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,1573.05,1543.5,3116.55,5,4 years+,Yes,Yes,Under_30
9442-JTWDL,Female,52,No,No,0,No,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,237.7,295.35,533.05,4,1 year,Yes,No,Young_adult
4723-BEGSG,Male,35,Yes,No,0,Yes,72,None,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.65,6094.25,872.64,6963.69,3,4 years+,Yes,No,Young_adult
7926-IJOOU,Male,50,No,No,0,No,1,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,19.3,16.36,35.66,5,1 year,Yes,Yes,Young_adult
6437-UKHMV,Female,31,No,No,0,No,7,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,586.05,202.44,788.49,2,1 year,Yes,No,Young_adult
8774-GSBUN,Male,40,Yes,No,0,Yes,72,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.4,1797.1,298.8,2095.9,5,4 years+,Yes,No,Young_adult
9086-YJYXS,Male,23,Yes,Yes,1,No,34,Offer C,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,77.2,2753.8,183.26,2937.06,5,3 years,Yes,Yes,Under_30
4859-ZSRDZ,Female,58,Yes,No,0,Yes,58,Offer B,No,No,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,55.5,3166.9,0.0,3166.9,3,4 years+,No,Yes,Young_adult
5298-GSTLM,Female,74,No,No,0,No,60,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,101.4,6176.6,2935.2,9111.8,4,4 years+,Yes,Yes,Senioir_citizen
0929-PECLO,Female,74,No,No,0,No,63,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.6,5538.8,2633.4,8172.2,4,4 years+,Yes,Yes,Senioir_citizen
4182-BGSIQ,Female,46,Yes,Yes,1,Yes,10,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.8,196.75,190.5,387.25,3,1 year,Yes,Yes,Young_adult
1353-LJWEM,Male,23,No,No,0,No,11,Offer D,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.9,688.5,316.36,955.62,3,1 year,Yes,Yes,Under_30
7577-SWIFR,Male,49,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,89.25,16.64,105.89,5,1 year,Yes,No,Young_adult
0813-TAXXS,Male,48,No,No,0,No,55,None,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,77.8,4323.35,1446.5,5769.85,5,4 years+,Yes,No,Young_adult
0674-GCDXG,Male,20,No,No,0,No,63,Offer B,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.9,4479.2,2683.17,7162.37,4,4 years+,Yes,Yes,Under_30
3199-XGZCY,Female,51,No,No,0,No,8,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.25,576.7,150.56,727.26,4,1 year,Yes,No,Young_adult
2560-PPCHE,Female,22,No,No,0,No,65,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,6744.25,1743.95,8488.2,5,4 years+,Yes,No,Under_30
9512-PHSMG,Female,27,Yes,No,0,Yes,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.55,252.75,104.2,356.95,3,1 year,Yes,No,Under_30
2947-DOMLJ,Male,47,No,Yes,2,No,1,None,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.6,50.6,11.86,62.46,1,1 year,Yes,No,Young_adult
9134-CEQMF,Male,75,Yes,No,0,Yes,7,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,95.41,772.11,2,1 year,Yes,Yes,Senioir_citizen
7696-AMHOD,Female,23,Yes,Yes,1,Yes,49,None,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.0,3824.2,444.43,4268.63,5,4 years+,Yes,No,Under_30
0742-NXBGR,Female,64,No,No,0,No,1,Offer E,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.3,82.3,33.41,115.71,1,1 year,Yes,Yes,Young_adult
0867-LDTTC,Male,51,No,No,0,No,5,None,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.15,392.65,228.45,621.1,4,1 year,Yes,No,Young_adult
3170-NMYVV,Female,37,Yes,No,0,Yes,50,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.15,930.9,1347.5,2278.4,4,4 years+,Yes,Yes,Young_adult
4625-LAMOB,Male,36,No,No,0,No,44,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.4,905.55,61.6,967.15,5,4 years+,Yes,No,Young_adult
3066-RRJIO,Female,29,No,No,0,No,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,69.95,13.04,82.99,3,1 year,Yes,Yes,Under_30
5018-LXQQG,Female,47,Yes,Yes,2,Yes,30,Offer C,Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.3,1923.5,494.4,2417.9,3,3 years,Yes,Yes,Young_adult
3902-MIVLE,Male,35,Yes,No,0,Yes,63,Offer B,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.7,4676.7,765.45,5442.15,3,4 years+,Yes,Yes,Young_adult
8707-HOEDG,Female,26,Yes,Yes,3,Yes,70,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.2,7689.8,385.7,8225.5,3,4 years+,Yes,No,Under_30
1663-MHLHE,Male,33,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.2,19.2,35.88,55.08,3,1 year,Yes,No,Young_adult
6231-WFGFH,Male,39,Yes,Yes,2,Yes,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.5,77.6,14.52,92.12,4,1 year,Yes,No,Young_adult
9221-OTIVJ,Female,80,No,No,0,No,14,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.85,1531.4,419.44,1950.84,1,2 years,Yes,No,Senioir_citizen
4709-LKHYG,Female,23,Yes,No,0,Yes,29,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.0,540.05,803.88,1343.93,5,3 years,Yes,Yes,Under_30
9867-JCZSP,Female,28,Yes,No,0,Yes,17,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.75,418.25,148.58,566.83,4,2 years,Yes,Yes,Under_30
2187-LZGPL,Female,36,No,No,0,No,7,None,No,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.1,293.3,0.0,293.3,2,1 year,No,No,Young_adult
2959-MJHIC,Male,60,Yes,No,0,Yes,4,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,307.4,129.72,437.12,1,1 year,Yes,No,Young_adult
6176-YJWAS,Male,43,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.95,7114.25,2757.6,9871.85,4,4 years+,Yes,Yes,Young_adult
0841-NULXI,Male,38,No,No,0,No,1,None,No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.55,35.55,0.0,35.55,1,1 year,No,No,Young_adult
8361-LBRDI,Female,31,No,No,0,No,58,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.35,1423.85,2239.96,3663.81,3,4 years+,Yes,Yes,Young_adult
3454-JFUBC,Male,66,No,No,0,No,68,Offer A,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.0,1396.0,712.64,2108.64,5,4 years+,Yes,Yes,Senioir_citizen
1241-FPMOF,Male,31,No,No,0,No,52,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,1025.05,1142.96,2168.01,4,4 years+,Yes,No,Young_adult
1409-PHXTF,Male,77,Yes,No,0,Yes,54,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.45,6077.75,1758.24,7835.99,4,4 years+,Yes,Yes,Senioir_citizen
7905-TVXTA,Female,63,No,No,0,No,5,Offer E,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.35,352.65,41.6,394.25,4,1 year,Yes,Yes,Young_adult
7284-ZZLOH,Male,37,Yes,No,0,Yes,45,None,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,53.3,2296.25,1947.15,4333.4,3,4 years+,Yes,No,Young_adult
1794-HBQTJ,Female,22,No,No,0,No,1,Offer E,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.6,48.6,6.54,55.14,1,1 year,Yes,Yes,Under_30
7240-FQLHE,Female,68,Yes,No,0,Yes,18,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,99.75,1836.25,454.86,2291.11,2,2 years,Yes,No,Senioir_citizen
0946-CLJTI,Male,67,Yes,No,0,Yes,58,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5812.6,184.44,5997.04,1,4 years+,Yes,Yes,Senioir_citizen
0407-BDJKB,Male,59,Yes,No,0,Yes,60,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,5742.9,2113.2,7856.1,2,4 years+,Yes,No,Young_adult
6585-WCEWR,Male,24,Yes,Yes,1,Yes,72,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.35,1354.4,1640.16,2994.56,3,4 years+,Yes,No,Under_30
9396-ZSFLL,Female,64,No,No,0,No,15,None,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,48.85,631.4,203.7,803.01,4,2 years,Yes,No,Young_adult
8610-WFCJF,Female,53,Yes,No,0,Yes,49,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,4783.5,2431.87,7215.37,1,4 years+,Yes,No,Young_adult
3214-IYUUQ,Female,19,Yes,No,0,No,61,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,93.7,5860.7,622.81,6483.51,3,4 years+,Yes,No,Under_30
6311-UEUME,Female,37,No,No,0,No,29,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.9,2384.15,1285.57,3669.72,2,3 years,Yes,No,Young_adult
8016-NCFVO,Male,70,No,No,0,No,55,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,116.5,6382.55,1611.5,7994.05,4,4 years+,Yes,No,Senioir_citizen
