Customer ID,Count,Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Churn Value,Tenure,Distance call,Campaign,age group
4501-EQDRN,1,Female,64,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.7,69.7,21.52,91.22,2,Yes,1,1 year,Yes,No,Young_adult
5816-JMLGY,1,Female,28,Yes,No,0,Yes,70,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.4,5717.85,2784.6,8502.45,5,No,0,4 years+,Yes,No,Under_30
6365-MTGZX,1,Male,44,No,No,0,No,24,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.0,2122.45,594.24,2716.69,1,Yes,1,2 years,Yes,No,Young_adult
3424-NMNBO,1,Male,78,Yes,No,0,Yes,58,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,2864.04,9151.29,1,Yes,1,4 years+,Yes,No,Senioir_citizen
2178-PMGCJ,1,Male,22,No,No,0,No,22,Offer D,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.7,1490.4,346.94,1837.34,3,No,0,2 years,Yes,Yes,Under_30
2504-DSHIH,1,Male,66,Yes,No,0,Yes,23,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,86.8,1975.85,979.57,2955.42,3,No,0,2 years,Yes,No,Senioir_citizen
3950-VPYJB,1,Male,37,Yes,Yes,3,Yes,57,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,59.6,3509.4,829.35,4408.75,3,No,0,4 years+,Yes,No,Young_adult
2754-VDLTR,1,Male,54,No,No,0,No,10,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.2,930.4,356.3,1286.7,2,Yes,1,1 year,Yes,Yes,Young_adult
4797-MIWUM,1,Male,22,Yes,Yes,3,No,7,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.25,174.7,348.81,523.51,5,No,0,1 year,Yes,Yes,Under_30
2961-VNFKL,1,Female,42,Yes,No,0,Yes,71,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.95,1801.9,1754.41,3556.31,5,No,0,4 years+,Yes,Yes,Young_adult
9667-TKTVZ,1,Female,38,No,No,0,No,2,None,Yes,Yes,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.35,117.05,51.62,168.67,5,No,0,1 year,Yes,No,Young_adult
5914-XRFQB,1,Male,58,Yes,No,0,No,72,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.8,8424.9,3104.64,11529.54,3,No,0,4 years+,Yes,No,Young_adult
1971-DTCZB,1,Female,52,Yes,No,0,Yes,72,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.95,6468.6,3070.08,9538.68,3,No,0,4 years+,Yes,No,Young_adult
2806-MLNTI,1,Male,79,Yes,No,0,Yes,52,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.1,5376.4,1515.8,6892.2,4,No,0,4 years+,Yes,No,Senioir_citizen
6980-IMXXE,1,Female,28,Yes,Yes,2,Yes,69,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1412.65,2931.81,4344.46,5,No,0,4 years+,Yes,No,Under_30
1960-UOTYM,1,Male,61,Yes,Yes,2,Yes,52,None,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.2,4016.3,859.56,4875.86,4,No,0,4 years+,Yes,No,Young_adult
2696-ECXKC,1,Female,34,Yes,Yes,1,Yes,55,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,100.9,5448.6,2264.9,7713.5,4,No,0,4 years+,Yes,Yes,Young_adult
9497-QCMMS,1,Male,73,No,No,0,No,1,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,30.17,123.72,1,Yes,1,1 year,Yes,Yes,Senioir_citizen
0722-TROQR,1,Female,68,No,No,0,No,4,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75,104.92,426.67,1,Yes,1,1 year,Yes,No,Senioir_citizen
8819-ZBYNA,1,Female,51,Yes,No,0,Yes,58,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.1,6393.65,2154.7,8548.35,3,No,0,4 years+,Yes,No,Young_adult
9184-GALIL,1,Female,26,Yes,Yes,2,Yes,38,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,781.25,108.68,889.93,4,No,0,4 years+,Yes,No,Under_30
9626-VFRGG,1,Female,33,No,Yes,2,No,41,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.5,3645.05,767.52,4412.57,3,No,0,4 years+,Yes,No,Young_adult
5465-BUBFA,1,Female,34,Yes,Yes,1,Yes,41,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.3,772.4,872.48,1644.88,3,No,0,4 years+,Yes,Yes,Young_adult
2955-PSXOE,1,Female,48,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.2,20.2,43.52,63.72,2,Yes,1,1 year,Yes,No,Young_adult
0685-MLYYM,1,Female,74,No,No,0,No,2,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.75,154.85,19.72,174.57,2,Yes,1,1 year,Yes,Yes,Senioir_citizen
4573-JKNAE,1,Male,44,No,Yes,3,No,12,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35,212.3,206.76,419.06,5,No,0,1 year,Yes,Yes,Young_adult
1834-WULEG,1,Male,61,Yes,Yes,2,Yes,24,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.25,439.75,979.44,1419.19,4,No,0,2 years,Yes,Yes,Young_adult
8970-ANWXO,1,Female,37,No,No,0,No,23,Offer D,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,73.75,1756.6,805.69,2562.29,3,No,0,2 years,Yes,Yes,Young_adult
8149-AIQCG,1,Male,43,No,No,0,No,39,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.15,2730.85,338.91,3069.76,5,No,0,4 years+,Yes,Yes,Young_adult
3498-LZGQZ,1,Male,59,Yes,Yes,3,Yes,63,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,19.15,1177.05,1896.3,3073.35,5,No,0,4 years+,Yes,No,Young_adult
3247-MHJKM,1,Male,27,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.2,20.2,42.15,62.35,3,No,0,1 year,Yes,No,Under_30
7890-VYYWG,1,Male,67,Yes,No,0,Yes,3,Offer E,No,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,0.0,93.7,1,Yes,1,1 year,No,Yes,Senioir_citizen
8777-MBMTS,1,Female,65,Yes,No,0,Yes,65,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.85,6725.5,2371.85,9097.35,4,No,0,4 years+,Yes,Yes,Senioir_citizen
6827-IEAUQ,1,Female,46,Yes,No,0,Yes,27,None,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,66.15,1874.45,1085.67,2960.12,3,No,0,3 years,Yes,No,Young_adult
8884-ADFVN,1,Male,65,Yes,No,0,Yes,7,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.95,700.85,242.62,943.47,1,Yes,1,1 year,Yes,No,Senioir_citizen
6987-XQSJT,1,Female,68,No,No,0,No,54,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,4370.25,2471.58,6841.83,1,Yes,1,4 years+,Yes,No,Senioir_citizen
8205-OTCHB,1,Male,51,No,No,0,No,22,Offer D,No,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,43.75,903.6,0.0,903.6,3,Yes,1,2 years,No,Yes,Young_adult
5598-IKHQQ,1,Female,39,No,No,0,No,72,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.45,1866.45,486.0,2352.45,4,No,0,4 years+,Yes,Yes,Young_adult
2480-EJWYP,1,Female,66,Yes,No,0,Yes,58,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.8,5458.8,2631.46,8090.26,3,No,0,4 years+,Yes,Yes,Senioir_citizen
5133-VRSAB,1,Male,47,No,No,0,No,8,Offer E,No,No,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,29.35,216.45,0.0,226.45,4,No,0,1 year,No,Yes,Young_adult
8868-WOZGU,1,Male,33,No,No,0,No,28,Offer C,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.7,2979.5,853.44,3912.94,3,Yes,1,3 years,Yes,Yes,Young_adult
2732-ISEZX,1,Female,44,No,No,0,No,5,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.5,104.3,123.05,227.35,3,No,0,1 year,Yes,No,Young_adult
0260-ZDLGK,1,Female,50,No,Yes,2,No,9,None,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,72.9,651.4,319.41,970.81,1,Yes,1,1 year,Yes,No,Young_adult
3612-YVGSJ,1,Female,59,Yes,No,0,Yes,71,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1681.6,2343.0,4024.6,5,No,0,4 years+,Yes,No,Young_adult
2282-YGNOR,1,Female,42,No,No,0,No,29,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,58.0,1734.5,419.34,2153.84,3,No,0,3 years,Yes,No,Young_adult
0902-RFHOF,1,Male,38,No,No,0,No,38,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,730.1,844.74,1574.84,3,No,0,4 years+,Yes,No,Young_adult
4193-IBKSW,1,Male,27,Yes,Yes,1,Yes,72,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.75,1769.6,2543.76,4313.36,3,No,0,4 years+,Yes,Yes,Under_30
9237-HQITU,1,Female,19,No,Yes,2,No,2,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,151.65,18.24,169.89,2,Yes,1,1 year,Yes,No,Under_30
4223-BKEOR,1,Female,55,No,No,0,No,21,Offer D,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,64.85,1336.8,648.48,1985.28,3,No,0,2 years,Yes,Yes,Young_adult
0318-QUUOB,1,Male,25,Yes,No,0,Yes,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.55,80.55,43.67,124.22,1,Yes,1,1 year,Yes,No,Under_30
0491-KAPQG,1,Male,28,No,No,0,No,21,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.7,1558.7,599.34,2158.04,5,No,0,2 years,Yes,Yes,Under_30
4334-HOWRP,1,Male,70,Yes,No,0,Yes,72,Offer A,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,64.95,4546.0,0.0,4576.0,3,No,0,4 years+,No,Yes,Senioir_citizen
6603-QWSPR,1,Female,20,No,No,0,No,46,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.4,4904.2,269.56,5173.76,4,No,0,4 years+,Yes,Yes,Under_30
3001-CBHLQ,1,Male,76,Yes,No,0,Yes,32,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,3351.55,1392.32,4710.14,1,Yes,1,3 years,Yes,Yes,Senioir_citizen
6207-WIOLX,1,Female,27,Yes,No,0,Yes,25,Offer C,No,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,58.6,1502.65,0.0,1498.17,1,Yes,1,3 years,No,Yes,Under_30
2403-BCASL,1,Male,66,Yes,No,0,Yes,41,Offer B,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,111.95,4534.9,1846.64,6381.54,2,Yes,1,4 years+,Yes,Yes,Senioir_citizen
4067-HLYQI,1,Female,43,No,No,0,No,33,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.4,2406.1,1631.85,4097.95,4,No,0,3 years,Yes,No,Young_adult
7874-ECPQJ,1,Female,57,No,Yes,2,No,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.05,85.5,109.48,194.98,5,No,0,1 year,Yes,No,Young_adult
2219-MVUSO,1,Male,59,No,No,0,No,8,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.15,438.4,284.24,722.64,2,Yes,1,1 year,Yes,No,Young_adult
7722-VJRQD,1,Male,38,Yes,No,0,Yes,72,None,No,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,60.95,4549.05,0.0,4549.05,4,No,0,4 years+,No,No,Young_adult
7852-LECYP,1,Male,79,Yes,No,0,Yes,13,Offer D,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,93.8,1261.0,625.95,1886.95,4,No,0,2 years,Yes,Yes,Senioir_citizen
3167-SNQPL,1,Male,71,Yes,Yes,1,Yes,38,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,101.15,3741.85,1075.4,4817.25,5,No,0,4 years+,Yes,No,Senioir_citizen
6322-HRPFA,1,Male,42,Yes,Yes,2,Yes,49,Offer B,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,59.6,2970.3,259.21,3229.51,3,No,0,4 years+,Yes,Yes,Young_adult
5481-NTDOH,1,Female,67,Yes,No,0,Yes,67,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,107.05,7142.5,2577.49,9719.99,3,No,0,4 years+,Yes,No,Senioir_citizen
7446-KQISO,1,Male,62,Yes,Yes,3,Yes,45,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.75,4900.65,336.6,5237.25,3,No,0,4 years+,Yes,No,Young_adult
0254-FNMCI,1,Female,19,No,No,0,No,72,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,7624.2,3017.52,10641.72,4,No,0,4 years+,Yes,No,Under_30
1400-MMYXY,1,Male,71,Yes,No,0,Yes,3,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9,334.65,123.9,458.55,2,Yes,1,1 year,Yes,No,Senioir_citizen
8393-JMVMB,1,Male,34,No,No,0,No,1,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.45,19.45,29.15,48.6,3,No,0,1 year,Yes,Yes,Young_adult
4785-FCIFB,1,Female,20,Yes,No,0,Yes,61,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,24.4,1417.9,1225.49,2643.39,5,No,0,4 years+,Yes,Yes,Under_30
7795-CFOCW,1,Male,53,No,No,0,No,45,None,No,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,42.3,1840.75,0.0,1840.75,3,No,0,4 years+,No,No,Young_adult
4716-MRVEN,1,Female,30,No,No,0,No,29,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.0,599.3,940.47,1539.77,5,No,0,3 years,Yes,Yes,Young_adult
3723-BFBGR,1,Male,74,No,No,0,No,24,None,Yes,Yes,Yes,Cable,No,Yes,No,No,No,No,No,No,Two Year,No,Credit Card,54.8,1291.3,207.84,1609.14,5,No,0,2 years,Yes,No,Senioir_citizen
0212-ISBBF,1,Female,51,No,No,0,No,22,None,No,No,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,1098.85,0.0,1098.85,3,No,0,2 years,No,No,Young_adult
4236-XPXAV,1,Female,45,Yes,No,0,Yes,5,None,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,99.15,465.05,46.15,511.2,2,Yes,1,1 year,Yes,No,Young_adult
4349-GFQHK,1,Male,30,No,No,0,No,1,Offer E,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.35,54.35,25.39,79.74,3,Yes,1,1 year,Yes,Yes,Young_adult
3995-WFCSM,1,Female,28,No,No,0,No,2,None,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,60.85,111.4,30.5,141.9,5,No,0,1 year,Yes,No,Under_30
6416-TVAIH,1,Male,39,Yes,No,0,Yes,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.5,68.5,30.62,99.12,3,Yes,1,1 year,Yes,Yes,Young_adult
7750-EYXWZ,1,Female,62,No,No,0,No,12,None,No,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.65,743.3,0.0,702.89,3,No,0,1 year,No,No,Young_adult
3653-NCRDJ,1,Male,39,Yes,Yes,1,Yes,43,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.2,776.25,643.71,1410.48,4,No,0,4 years+,Yes,No,Young_adult
4877-TSOFF,1,Female,41,Yes,Yes,3,Yes,55,Offer B,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.75,4264.25,888.8,5153.05,3,No,0,4 years+,Yes,Yes,Young_adult
8740-XLHDR,1,Male,30,No,No,0,No,5,None,No,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,43.25,219.0,0.0,219.0,2,Yes,1,1 year,No,No,Young_adult
8183-ONMXC,1,Female,41,No,No,0,No,2,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.75,159.45,10.22,169.67,3,Yes,1,1 year,Yes,No,Young_adult
7049-GKVZY,1,Female,45,No,No,0,No,17,None,Yes,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79.85,1387.35,215.73,1603.08,3,No,0,2 years,Yes,No,Young_adult
0436-TWFFZ,1,Female,21,No,No,0,No,67,Offer A,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,85.25,5714.2,583.57,6296.46,4,No,0,4 years+,Yes,Yes,Under_30
5294-IMHHT,1,Male,44,Yes,No,0,Yes,53,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,97.75,5043.2,1745.82,6789.02,3,No,0,4 years+,Yes,No,Young_adult
7823-JSOAG,1,Male,39,No,No,0,No,3,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.5,217.45,20.91,238.36,3,Yes,1,1 year,Yes,No,Young_adult
1918-ZBFQJ,1,Female,48,No,Yes,3,No,13,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,1111.65,436.02,1499.42,1,Yes,1,2 years,Yes,No,Young_adult
2123-AGEEN,1,Female,66,No,No,0,No,7,Offer E,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,84.35,609.65,184.03,774.51,3,No,0,1 year,Yes,Yes,Senioir_citizen
1291-CUOCY,1,Male,55,Yes,No,0,Yes,72,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.6,7962.2,311.04,8273.24,3,No,0,4 years+,Yes,No,Young_adult
2615-YVMYX,1,Male,68,Yes,No,0,Yes,71,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,107.5,7713.55,2171.89,10025.44,3,No,0,4 years+,Yes,No,Senioir_citizen
1016-DJTSV,1,Male,66,No,No,0,No,8,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,69.7,572.85,334.8,907.65,4,No,0,1 year,Yes,Yes,Senioir_citizen
2481-SBOYW,1,Female,62,No,Yes,1,No,61,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.0,1498.35,1955.05,3453.4,4,No,0,4 years+,Yes,Yes,Young_adult
0678-RLHVP,1,Female,33,No,No,0,No,53,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.55,5682.25,684.76,6367.01,5,No,0,4 years+,Yes,Yes,Young_adult
1976-AZZPJ,1,Male,47,Yes,No,0,Yes,7,Offer E,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,34.2,256.6,0.0,256.6,4,No,0,1 year,No,Yes,Young_adult
7244-QWYHG,1,Male,20,Yes,No,0,Yes,50,Offer B,No,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,44.45,2188.45,0.0,2188.45,4,No,0,4 years+,No,Yes,Under_30
7394-FKDNK,1,Female,62,Yes,No,0,Yes,9,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.45,853.1,238.59,1091.69,2,Yes,1,1 year,Yes,Yes,Young_adult
2650-GYRYL,1,Male,25,Yes,Yes,1,Yes,33,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.45,600.25,193.38,793.63,5,No,0,3 years,Yes,No,Under_30
3589-PPVKW,1,Male,19,No,No,0,No,9,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.4,348.15,347.85,696.0,4,No,0,1 year,Yes,Yes,Under_30
3716-UVSPD,1,Male,54,No,No,0,No,1,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.3,49.3,14.97,74.27,3,No,0,1 year,Yes,No,Young_adult
7609-YBPXG,1,Male,60,No,No,0,No,54,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,87.1,4735.2,1001.16,5816.36,3,No,0,4 years+,Yes,No,Young_adult
2717-HVIZY,1,Female,24,No,Yes,2,No,8,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,163.6,125.28,288.88,4,No,0,1 year,Yes,Yes,Under_30
6603-YRDCJ,1,Male,19,Yes,No,0,Yes,33,Offer C,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61.05,2018.4,524.37,2542.77,3,No,0,3 years,Yes,Yes,Under_30
8082-GHXOP,1,Male,20,No,Yes,1,No,13,Offer D,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.0,659.35,346.19,1005.54,3,No,0,2 years,Yes,Yes,Under_30
3213-VVOLG,1,Male,22,Yes,Yes,2,Yes,10,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,253.5,363.7,617.2,4,No,0,1 year,Yes,No,Under_30
9351-LZYGF,1,Female,56,Yes,No,0,Yes,42,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,66.4,2727.8,1526.7,4254.5,3,No,0,4 years+,Yes,No,Young_adult
5673-FSSMF,1,Female,19,No,No,0,No,1,Offer E,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,60.15,60.15,33.48,113.63,3,Yes,1,1 year,Yes,Yes,Under_30
